"","clean_tweet","Subjectivity","polarity","Analysis"
"6462","seru bgt semalem ngehype pildun pusing ngerjain tugas","0","0","Neutral"
"6463","ngebut fafifu belum cuma 300 an kata terus malah tinggal pildun terus lanjut akhir nyampe anjir 1000 kata did it","0","0","Neutral"
"6464","fun fact lama pildun gapernah nonton full match sampe abis awal match selesai gapernah wkwkwk","0.375","0.325","Positive"
"6465","10 abis main bareng sepupu sepupu jadi infinity soal tim menang pildun hahaha how about you","0.36666666666667","0.18333333333333","Positive"
"6466","pas lihat apaa yedam nonton pildun sapa tau doi nonton argentina ni tdo mlm menangklo iyaa keren si yv duduk belah sama yedam","0","0","Neutral"
"6467","heran argentina menang tp msh aja senyum2 sendiri haru inget juang panjang anak la masia bbrp pildun akhir tuntas mimpi usia 35 congrats messi","0","0","Neutral"
"6468","sok2an tweet tidur jam segitu biar sangka abis nonton final pildun pdhl mah bangun sama tetangga teriak2","1","0","Neutral"
"6469","balik nobar pildun jam chat grup kost ga ada bangun buat bukain gerbang jam malem kost jam 10 jadi yaudah melipir sekre","0","0","Neutral"
"6470","nama jaman pildun final wajar aja","1","0","Neutral"
"6471","10 10 asil final pildun seru tonton wkwkkw","1","0","Neutral"
"6472","jokowi harap masyarakat bisa partisipasi awas politik uang juara dunia messi won the world cup ronaldo raul los dybala haaland pildun menang","0","0","Neutral"
"6473","jalan bdg sepi siang abis nobar pildun yaaa waksjaka","0","0","Neutral"
"6474","dino iki kiro2 ono sing kerinan mangkat nyambut gawe ora yo mergo dok final pildun","1","0","Neutral"
"6475","lucu bgt dah grup angkat ngomongin final pildun semalem","1","0","Neutral"
"6476","gak ada seru tonton pildun settingan","0","0","Neutral"
"6477","kok orang orang bisa nobar pildun bareng keluarga","0","0","Neutral"
"6478","kalo tanggal nya emg udh diumumin pildun mulai","0","0","Neutral"
"6479","pildun selesai sekarang waktu nata hati kuat buat dukung emyu","0","0","Neutral"
"6480","tpi makas loh pildun 2022 berkat nonton lo jadi demen cowo","0","0","Neutral"
"6481","abang adek nya huru hara pildun nya minum smoothies","0","0","Neutral"
"6482","ikut komporin dhal pildun gueh turu","0","0","Neutral"
"6483","banh semalem nntn pildun","0","0","Neutral"
"6484","udah beres pildun bang besok sok2an ngomongin apa","0","0","Neutral"
"6485","asli gila bgt smalem awal ogah nonton pildun ehh tau2 heboh ndiri","0","0","Neutral"
"6486","final pildun paling seru ku tahun ujung adu pinalti","1","0","Neutral"
"6487","rugi berapanich kalah judi pildun nya","0","0","Neutral"
"6488","lepas superior messi pildun kali mbappe jg ga ada obeng kalo skuad uijkt main mbappe ingat sosok siapa padi","0.61666666666667","0.43333333333333","Positive"
"6489","parfum unisex tahan lama juara dunia messi ronaldo raul los fifaworldcup rungkad menang pildun what game greatest of all time dybala drake pildun main maria haaland emi martinez lloris wc 2022 maradona de paul arab saudi lautaro arsenal","0.57777777777778","0.25555555555556","Positive"
"6490","kek tidak ada tanda2 upacara sono akibat pildun","0","0","Neutral"
"6491","belum pantau ketua federasi argentina ngangkat trophy pildun banyak baliho foto2 jabat afa presiden bupati gubernur kades rt rw dprd rumah pampang jalan2 ibukota bueno aires","0","0","Neutral"
"6492","iyaaa plis kaya pas banget ada scene pildhn era pildun wkwkw","0","0","Neutral"
"6493","gila banget nonton pildun tidur tp bangun bangun menang","0","0","Neutral"
"6494","pagi pagi buka ig liat story orang orang isi pildun semua lucu kayak seru gituu tpi ak tydak tarik cause not interest in anything but you jiaaahhk kwkwkw","0","0","Neutral"
"6495","hasil gak nonton match pildun","0","0","Neutral"
"6496","sangar banget pildun sampe gak tau nonton blas gadas","0","0","Neutral"
"6497","sw org pildun smua","0","0","Neutral"
"6498","makasih bang buat prediksi2nya pildun edisi paling warna gara2 abg","0","0","Neutral"
"6499","biasa nonton pildun ampe rumah siena trs chatchat an kl mau nobar online sm siena huhu","0","0","Neutral"
"6500","belum selamat terima kasih om messi karna udh menang pildun bikin ohmnanon begini","0","0","Neutral"
"6501","niat nonton pildun ngantuk tidur aja","0","0","Neutral"
"6502","ada kating semalem nonton pildun teriak teriak bjir tidur make headphones jadi","0","0","Neutral"
"6503","apa cuma tidur nonton pildun","0","0","Neutral"
"6504","world cup ikut umur udah 37 kalau hidup apa udah jadi emak2 bakal heboh nonton pildun mana pildunnya amerika sini pagi2 pas jam kerja","0","0","Neutral"
"6505","sha hahahahaha allah relate jg dengernya pas radio mobil dalem hati mikir anjir lagu pildun ngapa gin amat and tp suara kok kek familiar eh udahannya siar lgsg jungkook bts ngikik dalem hati","0.55","0.2875","Positive"
"6506","sampe pildun loh tim seokjin menang","0","0","Neutral"
"6507","modyar telat ngantor kabeh gara2 pildun","0","0","Neutral"
"6508","gatau apa apa soal pildun sebenernya tp oke paham","0","0","Neutral"
"6509","iy ak jg kget udh kelar litereli pildun qatar ak hype cm pas stage jungkook doang","0","0","Neutral"
"6510","pildun 2026 bakal serame skrg ga","0","0","Neutral"
"6511","final pildun pas bocah2 lg ppm jaya makmur memang","1","0","Neutral"
"6512","jangan ngomongin pildun ama taiii gk mood nonton pildun portugal out","0","0","Neutral"
"6513","tmi semalem tidur padahal mau nonton pildun","0","0","Neutral"
"6514","argentina hoki doang juara pildun layak cma prancis","0","0","Neutral"
"6515","sedih taun garutin nonton pildun","0","0","Neutral"
"6516","tiba2 ga oernah nnton bola ga bgerti bola updatenya final pildun isi ayo mbappe ayo messi pas chek nyata ngarti kagak penting judiny aja","1","0","Neutral"
"6517","masuk ngeremehin pildun tahun nyata seru abisss ada underdog nyampe semifinal selamat qatar udah bikin world cup baik jauh","0","0","Neutral"
"6518","admin lfc edisi juara pildun liburrr","0","0","Neutral"
"6519","mr buang buang peluang tempeleng pake medali emas sama pildun tetep kalah","0","0","Neutral"
"6520","aaaaa pildun kelar closingannya mantep bener messi love youuuu","0.6","0.5","Positive"
"6521","gokil hype demam bola pildun semalem se pecah pildun 2022 gak suka bola sampe suka suguh tanding kelas match final pildun seru btw congrats buat argentina","1","0","Neutral"
"6522","semalem abis nonton pildun 3w3 skrg malah tepar cape mana masuk kantor jam","0","0","Neutral"
"6523","ngegolin pildun tahun aja susah banget","0","0","Neutral"
"6524","nonton final pildun kmrn smpe trs tidur udahlah menang argentina bangun lg posisi lg extra time ktiduran lg bangun pas dah yakin argentina menang eh pagi2 tnyata trs argentina menang lewat tendang penalti haduh psti sengit nih kmrn","0.55","0","Neutral"
"6525","nobar final pildun tumpah ruah alun alun berendo walikota bahagia baca lengkap fifaworldcup argentinavsfrance worldcupfinal qatar2022 mbappe messi","1","0","Neutral"
"6526","haduuh coba aja ada vlog nonton pildun lewat tv yaaa","0","0","Neutral"
"6527","lucu banget semalem liat pacar excited nonton pildun congrats argen congrats sayang","0.75","0.375","Positive"
"6528","wa ig lg pd apdet pildun ga ngerti tp gpp","0","0","Neutral"
"6529","kayak bakal jarang ikit pildun ni orang","0","0","Neutral"
"6530","lucu banget jay hype pildun","0","0","Neutral"
"6531","jual obat gugur kandung original ready stok hari 24 siap bantu tuntas respon cepat bisa langsung chat raul los messi juara dunia dybala emi martinez ronaldo pildun menang haaland","0.625","0.2875","Positive"
"6532","anak nonton pildun ternyataa","0","0","Neutral"
"6533","selamat tinggal pildun ketemu pas umur ku udh kepala","0","0","Neutral"
"6534","oshi diem diem bae gaikut fomo pildun wkwkwkkw","0","0","Neutral"
"6535","piala dunia usai selamat menang argentina selamat maroko kalian luar biasa selamat tuan rumah qatar kalian bangga selamat gemar indonesia moga timnas bisa tampil pildun lanjut","0","0","Neutral"
"6536","sempet takut mana jtbc nunda2 tayang drama sekali tayang bareng pildun mana tayang tv kabel eh nyata bisa boom banget koreanya bahkan nyentuh 24 an","0","0","Neutral"
"6537","pildun udh kelar tinggal natal sma tahun baru abis 2023","0","0","Neutral"
"6538","tau siapa menang pildun","0","0","Neutral"
"6539","espana bang jago iya pedri sama gavi baru main pildun pertama banyak waktu buat kembang mudah an 2026 keluar kutu 16 besar kali aja bisa kayak tahun 2010","0.33333333333333","0.16666666666667","Positive"
"6540","apa tidur tidur bisa lanjut mobil abis nonton pildun jadi budak korporat","0","0","Neutral"
"6541","gin rasa kl liat doi neng pas pildun tim favorit entah favorit engga terus jd juara ikut gembira","0","0","Neutral"
"6542","pildun megang siapa nich","0","0","Neutral"
"6543","ttap semangat coba pildun lanjut","0","0","Neutral"
"6544","tyun nonton pildun neng kek ampe nang tisu adagw semalem nonton cuma tengah nya wkkw abis tu molor tidur","0","0","Neutral"
"6545","niat nntn pildun ada bner2 tidurrr anjir udh kaya org pingsann","0","0","Neutral"
"6546","wkwkwk iya nder paham kok masa nder tu riah nder gapapa kali nama aja pildun nder","0","0","Neutral"
"6547","akhir tutup messi pildun","0","0","Neutral"
"6548","pildun kelar kaya ti kelar langsung afk","0","0","Neutral"
"6549","ngga orang numpang tidur gara gara kost dah kunci abis nonton pildun","0","0","Neutral"
"6550","nonton final pildun rasa naik roller coaster","1","0","Neutral"
"6551","allah iye bgt nonton pildun ngomong bolak balik bapak asli mbappe koyo bojone kridayanti bgt yo wajae","0","0","Neutral"
"6552","kalo konsisten pildun bisa 23 16","0","0","Neutral"
"6553","nonton pildun awal2 keluarga nonton cm emg dasar gasuka bola ngantukan ujung2nya tonton pildun alias tidur","0","0","Neutral"
"6554","gara pildun musuh pacar sendiri bye","0","0","Neutral"
"6555","ditengah2 hiruk pikuk final pildun twitter implementasi atur baru isi larang user tulis link apa platform media sosial platform medsos besar masuk fb ig","1","0","Neutral"
"6556","the goat will always be two beda satu menang pildun wlwlwlw","0","0","Neutral"
"6557","baru 23tahun banyak sempat pildun pildun lanjut","0","0","Neutral"
"6558","pie judi pildun mu rungkad po og neng neng ae","0","0","Neutral"
"6559","habis tuntung pildun putus","0","0","Neutral"
"6560","sing ngomong best world cup ever iki mek ndelok pildun 2022 padahal pildun 2020 lebih lebih","0.3","1","Positive"
"6561","kyknya final pildun doang tidur","1","0","Neutral"
"6562","orang orang hari senin nya ga kerja yah kok bela bain gadang nonton pildun apa hari senin jadi hari libur nasional nih","0","0","Neutral"
"6563","yedam td malam nonton pildun sama siapa doi senang bgt jago menang","0","0","Neutral"
"6564","pagi tl nya isi pildun alias ngga paham","0","0","Neutral"
"6565","nyata belum ending geli sama upaya nyambung2in thread nikah sama pildun","0","0","Neutral"
"6566","info doi rela gaji pangkas bantuin mas messi dkk modalin timnas asosiasi sepakbolanya bisa ikut pildun qatar cmiiw","0","0","Neutral"
"6567","hilang hingar bingar final pildun","1","0","Neutral"
"6568","messi juara pildun keluar barca factos","0","0","Neutral"
"6569","tetap ketawa baca tweet pildun meski tdk nonton","0","0","Neutral"
"6570","aaaaaaaa seru bgt enha aktif wv pildun","0","0","Neutral"
"6571","bulak balik sosmed pildun semua ikut2 an aj hhe","0","0","Neutral"
"6572","hari medsosku full kabar pildun","0.55","0.35","Positive"
"6573","orang orang berfikir pildun ting padahal francis ditawarin setting buat cek tombol serah malah gamau woakwaok","0","0","Neutral"
"6574","trims krn nggk nyerah tiap pildun selalu dukung messi finally mess km bisa pensiun tenang mama bangga th th","0.175","-0.175","Negative"
"6575","lo dukung siapa pildun","0","0","Neutral"
"6576","ngeliat sg orang orang nobar nonton pildun apa cmn doang yak ga demen samsek begitu cuman demen sm si la eeb doang","0","0","Neutral"
"6577","ketidurann nonton pildun","0","0","Neutral"
"6578","padahal mau tidur sebentar terus nonton pildun eh bablas sampe pagi","0","0","Neutral"
"6579","emang pildun 2014 kesan banget buat banyak orang even chenle","0","0","Neutral"
"6580","btw right decision for messi ikut pildun tahun jadi pildun akhir karirnya goat","0.53571428571429","0.28571428571429","Positive"
"6581","mikir pildun 2026 kuat gk","0","0","Neutral"
"6582","gara2 pildun nih lg ancur jam tidur","0","0","Neutral"
"6583","gak apa2 suka org2 beda gak musti disamain semua cz punya kenal ada kok gak ngikutin pildun pokok asal tau aja dr berita mereka","0","0","Neutral"
"6584","sakit ati bgt nntn pildun","0","0","Neutral"
"6585","buka sosmed isi pildun semua","0","0","Neutral"
"6586","woow kirain bakal agak turun rating nya gara final pildun nyata naik","1","0","Neutral"
"6587","pildun doang selesai uas mana ada","0","0","Neutral"
"6588","saran buat bangdo kalo mau juara pildun pindah psg 2025","0","0","Neutral"
"6589","udah dulu euforia pildun resume bisa selesai skrang biar besok pupang dg tenang kereta","0","0","Neutral"
"6590","hahaha tl ku pagi seru krn pildun","0.4","0.2","Positive"
"6591","banyak cewe cewe tiba tiba jadi ikut pildun tau messi orang","0","0","Neutral"
"6592","ga nonton pildun soal tidur","0","0","Neutral"
"6593","semalem sini ada nobar pildun cuma ku datengnya kegasiken terlalu awal btw congratulation buwat","0","0","Neutral"
"6594","bayangin ada yedam weverse isi pildun semua wkwkwk argentina menang sesuai prediksi","0","0","Neutral"
"6595","damn pildun dah kelar ga nonton satu","0","0","Neutral"
"6596","allah teh beneran pildun dah kelar","0","0","Neutral"
"6597","indonesia bisa aja main pildun asal pake jalur tuan rumah kelarin dulu urus kanjuruhan","0.33333333333333","0.16666666666667","Positive"
"6598","final bukan sembarang final pildun 22","1","0","Neutral"
"6599","selamat pagi buat cuti hari argentina juara pildun","0","0","Neutral"
"6600","lepas teori settingan pildun 2022 emang argentina pantas juara selamat messi tamat career mode nya mau cari semua dapat memang kambing alien","0.75","-0.25","Negative"
"6601","dah pokok congrats ngab walaupun awal pildun dibully kalah arab keren dah ayang messi play lagu project pop ingat hari bcs this your last world cup such memorable moment tho","0.52222222222222","0.16666666666667","Positive"
"6602","tadi malem saat orang sibuk up soal pildun malah sibuk ratap nasib nilai flisss","0","0","Neutral"
"6603","tolongin kabur gita yng usaha ngajakin ngomongin pildun ga paham","0","0","Neutral"
"6604","lucu bgt liat tweets pildun","0","0","Neutral"
"6605","gk duli messi wes menang pildun panggah tetep full senyum","0.55","0.35","Positive"
"6606","malam nonton final pildun dua sama anak cewek bikin neng tau soal offside","1","0","Neutral"
"6607","sejak awal tim agak susah buat ronaldo kalo messi ada kans krn ada negara punya histori juara pildun makanya sayang org super bakat kek messi kalo ga juara","0.66666666666667","0.33333333333333","Positive"
"6608","kemarin nonton pildun pas unmood jadi tidur untung argentina menang","0","0","Neutral"
"6609","asa kemaren nonton pildun sampe jam kagak sengantuk inj woy","0","0","Neutral"
"6610","opo yo enek rekake ngancani ibuk nonton final pildun urung mulai wes ngorok tangi2 tv ne mbledos","1","0","Neutral"
"6611","final pildun tahun sekali malah tidur heyyyyy","1","0","Neutral"
"6612","akurasi prediksi pildun rate 100 salah jatuh denny siregar anjing wkwkwkwkkw","0","0","Neutral"
"6613","malah juara pildun impi besar semua sepak bola","0","0","Neutral"
"6614","jadi pildun siapa menang","0","0","Neutral"
"6615","bener malah pi nonton pildun qatar","0","0","Neutral"
"6616","ni pildun buat hopeless awal eh tau bikin hopeless menang","0","0","Neutral"
